1,1
2,1
3,1
4,2
5,3
6,3
7,3
8,5
9,4
10,6
11,6
12,6
13,7
14,8
15,9
16,10
17,8
18,9
19,11
20,12
21,13
21,199
22,13
22,199
23,13
23,199
24,14
25,15
25,36
26,16
26,69
27,15
27,36
28,16
28,69
29,13
30,13
31,17
31,9
32,17
32,9
33,18
34,18
35,19
36,20
37,21
38,20
39,21
40,22
40,109
41,22
41,109
42,22
42,109
43,22
43,109
44,22
44,109
45,22
45,109
46,23
46,247
47,23
47,247
48,24
49,21
50,24
51,21
52,23
52,66
53,23
53,66
54,25
55,25
56,26
57,26
58,26
59,27
59,155
60,27
60,155
61,10
61,243
62,8
62,243
63,20
63,110
64,20
64,199
65,20
65,110
66,20
66,199
67,28
67,75
68,28
68,75
69,28
69,4
70,30
70,75
71,29
71,75
72,31
72,252
73,31
73,252
74,32
74,261
75,32
75,261
76,17
76,24
77,17
77,24
78,17
78,24
79,17
79,24
80,33
80,31
81,33
81,31
82,33
82,31
83,34
83,25
84,34
84,25
85,34
85,25
86,35
87,36
87,14
88,36
88,14
89,36
89,14
90,26
91,26
92,26
93,37
93,91
94,37
94,91
95,39
95,70
96,38
96,70
97,39
97,70
98,38
98,70
99,39
99,70
100,38
100,70
101,15
101,57
102,15
102,24
103,15
103,57
104,15
104,24
105,16
105,53
106,40
106,53
107,40
107,53
108,41
108,53
109,42
110,39
110,70
111,39
111,70
112,13
112,25
113,43
114,15
114,56
115,15
115,56
116,2
116,120
117,2
117,120
118,44
118,113
119,45
119,16
120,44
120,113
121,45
121,16
122,42
122,76
123,42
123,76
124,46
125,46
126,47
127,48
128,38
128,70
129,49
129,124
130,49
130,124
131,50
131,42
132,50
132,42
133,51
133,18
134,51
134,18
135,51
135,18
136,51
136,18
137,26
138,26
139,52
140,38
140,54
141,38
141,54
142,47
142,54
143,29
143,129
144,13
144,143
145,53
145,40
146,46
146,190
147,46
147,190
148,46
148,190
149,54
149,38
150,54
150,38
151,55
151,73
152,26
152,118
153,56
153,115
154,57
155,58
155,244
156,22
156,244
157,58
157,94
158,58
158,94
159,59
159,55
160,59
160,55
161,32
161,115
162,51
162,87
163,11
163,75
164,40
164,124
165,18
166,60
167,50
167,62
168,61
169,17
169,261
170,17
170,261
171,17
171,261
172,17
172,261
173,58
174,17
175,62
176,33
176,42
177,29
178,15
178,12
179,33
180,63
181,24
182,35
182,148
183,58
183,42
184,58
184,42
185,58
185,97
186,58
186,97
187,38
187,65
188,4
189,64
189,2
190,65
191,66
192,65
193,67
194,65
195,68
196,9
197,9
198,25
199,65
200,49
201,43
202,34
203,1
204,1
205,1
206,3
207,3
208,3
209,3
210,6
211,6
212,6
213,15
213,13
214,15
214,13
215,49
215,13
216,49
216,13
217,11
217,56
218,11
218,56
219,11
219,49
220,11
220,49
221,25
222,63
222,59
223,63
223,59
224,18
225,23
225,247
226,23
226,66
227,69
227,73
228,69
228,73
229,34
229,56
230,34
230,56
231,18
232,18
233,18
234,62
235,26
236,2
236,86
237,2
237,86
238,70
238,38
239,33
239,31
240,26
240,118
241,26
241,118
242,26
242,118
243,15
243,28
244,26
244,80
245,26
245,80
246,71
246,10
247,31
247,33
248,22
248,33
249,31
249,33
250,34
251,34
252,49
252,257
253,72
253,53
254,40
254,53
255,46
256,46
257,48
258,25
258,56
259,70
260,70
261,73
261,15
262,50
262,20
263,38
263,70
264,74
265,17
265,15
266,17
266,255
267,22
267,58
268,22
268,58
269,11
269,75
270,75
271,70
271,16
272,11
272,36
273,76
274,25
274,13
275,25
275,13
276,28
276,255
277,36
277,255
278,77
278,60
279,77
279,60
280,40
280,21
281,40
281,21
282,78
283,69
283,55
284,69
284,244
285,79
285,244
286,32
286,69
287,58
287,33
288,13
288,70
289,56
289,24
290,56
290,24
291,80
292,58
292,244
293,28
294,70
295,35
295,148
296,17
296,52
297,53
297,75
298,36
298,43
299,17
299,75
300,40
300,124
301,18
302,60
303,2
303,115
304,55
304,73
305,65
306,65
307,65
308,36
309,9
310,81
311,81
312,65
313,65
314,55
315,1
316,1
317,1
318,54
319,3
320,3
321,3
322,71
323,6
324,6
325,6
326,58
327,15
327,255
328,17
328,255
329,28
329,16
330,28
330,16
331,28
331,16
332,28
332,16
333,8
334,9
335,11
336,9
337,8
338,58
338,242
339,58
339,242
340,58
340,242
341,26
341,56
342,26
342,56
343,26
343,56
344,36
345,36
346,13
346,120
347,13
347,103
348,34
348,35
349,34
349,35
350,34
350,35
351,82
352,58
353,17
354,27
354,266
355,27
355,266
356,83
357,32
358,83
359,10
360,71
361,84
362,51
363,51
364,51
365,2
365,36
366,2
366,36
367,2
367,86
368,70
368,39
369,23
369,14
370,23
370,14
371,13
371,162
372,85
373,50
373,17
374,86
375,70
375,38
376,70
376,38
377,70
377,38
378,87
379,88
